"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel"
16,4,4,4,"true","false",1024,16,2.00580472096024e-10
8,2,1,2,"true","true",64,32,1.6302778613002e-09
2,1,1,2,"true","true",128,32,1.38359466732575e-09
4,4,16,4,"true","false",512,4,1.79947078609335e-09
8,4,2,2,"true","true",1024,1,1.62674969190229e-10
10,5,16,4,"true","true",32,4,1.67549628620072e-09
5,5,1,4,"true","false",128,64,1.46025132860519e-09
12,4,2,2,"true","true",32,16,1.66733189484347e-09
4,1,4,4,"true","true",1024,128,6.55553907952012e-10
12,3,8,2,"true","true",1024,16,3.29833696010132e-10
16,4,2,4,"true","false",128,64,1.29978206549125e-09
15,5,1,2,"true","true",64,8,4.15322871797712e-10
12,4,4,2,"true","false",32,2,3.19612911349939e-10
12,6,4,2,"true","false",256,256,5.42619087597222e-09
15,5,1,4,"true","false",128,1,1.72606724174247e-10
18,6,1,2,"true","true",32,32,2.677104317398e-09
2,2,1,2,"true","false",64,32,1.865223235815e-09
12,3,1,2,"true","true",128,16,3.94868010506194e-10
6,6,16,2,"true","true",512,4,1.66364747690047e-09
6,6,4,2,"true","true",1024,1,5.33250699284083e-10
6,3,2,4,"true","false",128,4,1.61678922982811e-10
5,5,1,4,"true","false",256,256,3.13670435934452e-09
3,1,2,2,"true","false",512,8,3.69273330936292e-10
10,5,16,2,"true","false",128,2,8.12418388073567e-10
4,1,16,2,"true","true",512,256,5.39701779529333e-09
8,4,16,4,"true","true",32,4,1.76278665147281e-09
6,3,4,4,"true","true",256,64,1.41730021295085e-09
4,1,4,2,"true","false",64,16,1.2115132927252e-09
16,4,2,4,"true","true",64,4,2.17894928718049e-10
1,1,2,2,"true","false",1024,8,4.56558534103865e-10
4,4,2,4,"true","false",64,16,1.47771767477993e-09
12,6,4,4,"true","true",32,1,3.08962848741877e-10
6,6,2,2,"true","true",256,128,3.0023003127085e-09
2,1,2,2,"true","true",1024,2,2.66377166002735e-10
12,6,1,2,"true","false",256,1,1.39475044331671e-10
12,6,8,4,"true","false",512,32,6.60486062027366e-10
20,5,1,2,"true","false",128,1,1.4898553886415e-10
12,4,2,4,"true","true",512,4,2.04629733840475e-10
12,3,1,4,"true","true",512,16,1.79078265283028e-10
8,2,2,4,"true","true",64,64,3.21649641309579e-09
8,4,1,2,"true","false",256,2,1.49595058120146e-10
5,5,2,4,"true","true",1024,128,8.79967699629109e-10
1,1,4,4,"true","true",256,2,8.42728143267119e-10
12,6,16,4,"true","true",64,4,1.03469461358966e-09
12,6,8,2,"true","false",512,16,4.73378850171803e-10
18,6,1,4,"true","false",256,256,3.13651499027523e-09
20,5,4,2,"true","true",512,64,3.69052845824877e-10
12,3,16,4,"true","true",128,2,4.24567494174332e-10
12,4,1,2,"true","true",1024,4,2.22085798416103e-10
4,2,1,4,"true","false",256,8,1.9078710566093e-10
12,4,8,2,"true","false",256,8,3.07867956692506e-10
6,3,8,2,"true","false",256,8,4.08729053724907e-10
16,4,4,4,"true","false",128,8,2.17955590975608e-10
8,4,16,2,"true","false",64,1,7.98307679074239e-10
6,6,1,4,"true","false",512,128,7.92309517722396e-10
4,2,2,2,"true","true",128,8,2.85189057820342e-10
18,6,4,2,"true","true",64,16,8.35864057075623e-10
2,1,1,4,"true","true",256,16,4.18364866230242e-10
10,5,16,4,"true","false",256,1,8.32411610406049e-10
9,3,8,2,"true","true",64,16,1.42731675188408e-09
6,6,1,2,"true","false",256,2,1.19243458186372e-10
15,5,16,4,"true","false",64,1,5.98856075607395e-10
9,3,4,4,"true","true",32,16,1.82419809601697e-09
9,3,4,2,"true","true",32,1,2.59473775274767e-10
16,4,1,4,"true","true",512,128,7.25323215191672e-10
18,6,8,2,"true","true",1024,64,5.4325248996114e-10
6,2,4,2,"true","true",1024,128,6.73296219233502e-10
12,6,16,2,"true","true",512,128,3.94833801966677e-09
24,6,4,2,"true","false",1024,2,1.93202992583372e-10
12,3,4,4,"true","false",64,1,1.740001615849e-10
12,4,16,2,"true","true",512,8,7.15908686534685e-10
3,1,1,4,"true","false",1024,64,4.87312955823228e-10
3,1,16,4,"true","false",64,4,1.27285225938215e-09
3,1,8,2,"true","true",32,32,8.64069971453178e-09
12,3,2,2,"true","true",1024,2,2.30747059443615e-10
4,1,8,4,"true","false",64,32,3.38321793196611e-09
12,6,2,4,"true","true",64,8,3.66559342765383e-10
2,2,4,2,"true","false",1024,1024,1.42386120110786e-08
8,2,4,4,"true","false",64,4,2.77665171029001e-10
3,3,8,4,"true","true",256,8,7.0560204734779e-10
12,6,4,2,"true","true",256,8,2.28536379939597e-10
6,6,16,2,"true","false",128,16,3.11131090654911e-09
4,2,16,4,"true","false",512,4,8.26209471723256e-10
4,1,2,4,"true","true",256,2,3.03275776028436e-10
3,1,16,4,"true","false",256,32,2.07074759011303e-09
2,1,8,2,"true","true",1024,2,8.38489297988409e-10
3,1,16,4,"true","false",256,256,1.39220766817342e-08
18,6,2,2,"true","false",128,32,8.33175762091042e-10
12,4,4,4,"true","false",512,128,9.60108913359016e-10
16,4,1,4,"true","false",512,2,1.72138368639127e-10
24,6,1,4,"true","false",1024,16,1.78371579121577e-10
15,5,2,4,"true","false",1024,128,5.67891746822277e-10
1,1,16,2,"true","false",1024,32,1.98915655138831e-09
1,1,2,2,"true","true",512,2,4.80266626576271e-10
4,2,2,4,"true","true",128,32,9.60368698977494e-10
24,6,4,2,"true","false",256,1,1.49563689004173e-10
3,3,8,2,"true","true",32,8,4.06704367763397e-09
6,6,16,4,"true","false",64,64,2.69371722563609e-08
9,3,8,4,"true","true",512,8,3.27931813674169e-10
2,2,16,2,"true","false",32,1,1.71168171714339e-09
18,6,4,2,"true","true",1024,2,2.31052707782622e-10
6,2,1,2,"true","true",1024,512,2.01864424395661e-09
4,2,4,2,"true","true",128,32,1.64241712040279e-09
12,4,8,2,"true","false",32,4,7.48924428791412e-10
12,4,8,2,"true","true",32,4,7.52488072388121e-10
5,5,2,4,"true","false",32,2,4.60201601908887e-10
4,1,4,4,"true","true",32,32,4.48846868457857e-09
12,6,16,2,"true","true",128,16,1.63082447017869e-09
4,4,8,2,"true","false",1024,2,8.73191293666602e-10
2,2,2,2,"true","true",64,32,3.71924124007776e-09
12,3,8,2,"true","false",128,8,3.55897950912232e-10
3,3,4,2,"true","true",64,8,1.44531212998676e-09
12,6,4,4,"true","true",1024,32,2.8759522058271e-10
9,3,1,4,"true","true",256,64,8.58500620122952e-10
4,4,2,4,"true","false",128,16,7.74257540437055e-10
6,3,1,2,"true","false",512,1,1.70933364723533e-10
18,6,16,2,"true","false",128,64,4.42504427225243e-09
20,5,1,2,"true","false",32,2,2.16766427298706e-10
2,1,4,4,"true","false",1024,32,4.39740945035716e-10
2,1,8,2,"true","false",256,1,7.15285598655334e-10
8,4,4,2,"true","true",256,2,2.54013633479655e-10
6,6,1,4,"true","false",64,32,1.40759219228221e-09
5,5,1,4,"true","false",128,16,3.60349305645726e-10
18,6,2,4,"true","true",256,2,1.82364343550582e-10
6,2,4,4,"true","false",256,8,2.64769078783935e-10
8,4,1,2,"true","true",32,1,2.03473245990406e-10
8,4,1,4,"true","true",256,1,1.5322820873167e-10
2,1,1,4,"true","false",512,256,2.69042875368061e-09
5,5,1,2,"true","false",128,64,1.47145682411971e-09
4,2,4,2,"true","true",32,2,5.4678257796672e-10
6,6,8,2,"true","true",64,32,7.44766304223747e-09
15,5,8,4,"true","false",128,64,2.60599262925255e-09
12,6,2,2,"true","true",256,8,1.36187349370177e-10
12,3,8,4,"true","true",256,128,2.15470785791682e-09
6,3,8,2,"true","true",128,16,1.1107871853285e-09
2,2,8,4,"true","false",64,1,9.49680485202456e-10
24,6,4,2,"true","true",256,16,2.03465170466717e-10
12,4,1,4,"true","false",512,1,1.91367094488291e-10
6,2,8,2,"true","true",32,8,1.65735301400222e-09
12,6,1,4,"true","false",64,1,1.42368038748721e-10
1,1,1,2,"true","false",256,64,1.38198582771449e-09
12,3,4,4,"true","true",512,8,1.78735179382535e-10
8,2,16,2,"true","true",256,4,5.01906179576417e-10
15,5,16,2,"true","true",512,2,6.53153263580891e-10
3,1,8,4,"true","false",256,128,4.42319863911512e-09
2,1,8,2,"true","false",1024,64,1.12022345764939e-09
9,3,1,4,"true","false",1024,64,3.30630198432003e-10
10,5,2,4,"true","false",512,2,1.424814549876e-10
16,4,8,2,"true","true",256,1,2.43813555061421e-10
10,5,16,4,"true","true",128,128,1.35631688377048e-08
12,6,4,4,"true","false",1024,2,2.66399154876255e-10
2,2,1,4,"true","true",256,64,9.50165662864426e-10
20,5,2,4,"true","false",1024,8,1.86648134196724e-10
8,2,1,4,"true","false",128,128,3.12438507753384e-09
18,6,1,4,"true","true",256,128,1.52635680019204e-09
6,2,4,4,"true","true",64,2,2.65664705587918e-10
12,4,4,4,"true","true",256,8,2.085301812939e-10
18,6,8,4,"true","false",512,512,7.43663566805422e-09
12,6,8,4,"true","false",256,2,3.69684282496807e-10
4,4,1,2,"true","false",512,1,1.30767911062145e-10
12,3,1,4,"true","true",128,4,1.77297355738699e-10
18,6,2,2,"true","true",128,32,8.32793577154117e-10
1,1,8,4,"true","true",128,64,1.31378430174723e-08
8,4,2,4,"true","true",256,256,3.16415169264699e-09
3,3,16,4,"true","false",128,64,1.34577790437626e-08
12,4,2,2,"true","false",64,16,8.9649937663384e-10
6,3,16,4,"true","false",32,4,1.88322923945774e-09
10,5,2,2,"true","false",128,128,3.03422226219145e-09
15,5,1,4,"true","true",512,2,1.72808948603098e-10
4,2,8,4,"true","false",1024,512,5.33875517862107e-09
3,3,1,2,"true","false",256,32,4.21577506392809e-10
8,4,1,4,"true","false",32,4,4.08938023285564e-10
4,4,16,2,"true","true",128,32,6.30966100899677e-09
3,3,16,2,"true","true",1024,256,8.10778698389842e-09
2,1,1,4,"true","false",128,128,5.30873949576968e-09
3,3,16,4,"true","false",64,16,6.70276714811482e-09
4,2,1,2,"true","false",32,4,5.19863697472609e-10
24,6,1,2,"true","true",64,4,1.96874088255648e-10
3,3,16,4,"true","true",512,1,1.29987449514352e-09
4,2,1,4,"true","false",128,128,3.67245000347987e-09
6,2,1,2,"true","true",1024,64,3.46699438339205e-10
12,3,4,4,"true","true",1024,64,2.76244405505559e-10
4,4,8,4,"true","true",1024,4,8.69871888949327e-10
12,6,4,4,"true","false",128,32,1.21390879727701e-09
20,5,1,2,"true","false",32,16,1.20023460730086e-09
8,4,2,4,"true","true",512,1,1.60941159155899e-10
15,5,2,4,"true","false",1024,1024,4.79406215943016e-09
20,5,4,4,"true","false",512,1,1.71386355252621e-10
8,4,1,2,"true","true",32,1,2.03473245990406e-10
4,1,8,4,"true","true",128,16,9.77323349918783e-10
10,5,16,2,"true","true",512,8,9.07213713361396e-10
3,1,8,2,"true","true",1024,2,6.71245607902075e-10
12,4,2,4,"true","true",256,1,2.07670906259778e-10
3,1,4,4,"true","true",128,1,3.69748611448977e-10
9,3,16,4,"true","false",128,128,9.2711995693391e-09
18,6,2,2,"true","false",1024,16,2.26049014563177e-10
12,6,16,4,"true","false",128,32,3.18174379143762e-09
2,1,1,4,"true","false",32,16,2.67741206638967e-09
2,1,4,2,"true","false",512,32,7.09088137330206e-10
3,3,2,2,"true","false",32,1,4.22663481555334e-10
20,5,1,2,"true","true",64,2,1.52513447862034e-10
4,4,8,4,"true","false",128,64,7.71071438681526e-09
12,4,4,2,"true","false",32,1,2.4009231854188e-10
15,5,8,4,"true","true",64,1,2.96378933924996e-10
9,3,2,4,"true","true",64,1,2.29440015207303e-10
12,3,4,2,"true","false",256,256,2.83203328337892e-09
4,1,16,2,"true","false",512,32,1.00833211170482e-09
24,6,4,4,"true","true",1024,2,1.9492667561334e-10
9,3,4,4,"true","false",1024,128,6.24646711252547e-10
4,4,4,2,"true","true",256,8,4.63419670803804e-10
20,5,2,2,"true","false",1024,16,1.8793644303597e-10
12,6,8,2,"true","true",512,128,2.15862096286951e-09
2,2,1,4,"true","false",1024,4,1.67297944886644e-10
8,2,8,2,"true","true",512,4,3.15916984362403e-10
15,5,4,2,"true","false",128,8,2.8231085676452e-10
6,3,2,2,"true","false",1024,32,1.59051684721181e-10
20,5,2,4,"true","true",1024,128,4.05013661064412e-10
2,1,8,2,"true","true",256,2,7.13310778904795e-10
12,4,4,2,"true","true",256,4,2.04158895242858e-10
1,1,16,4,"true","true",256,256,4.16683022521862e-08
18,6,4,4,"true","true",32,2,3.01479283517078e-10
6,6,1,2,"true","true",256,2,1.1808319494789e-10
4,2,4,2,"true","true",1024,16,3.66117525787004e-10
24,6,1,4,"true","true",1024,4,1.8438493133474e-10
6,3,4,2,"true","false",128,16,7.48886425250706e-10
20,5,2,4,"true","true",512,2,1.63656619740194e-10
12,4,1,2,"true","true",256,128,1.54646943111565e-09
3,1,8,2,"true","false",512,256,4.41957519270796e-09
1,1,16,2,"true","false",1024,512,2.2068235580574e-08
5,5,16,2,"true","false",512,16,1.40877180807051e-09
2,1,8,4,"true","true",256,64,3.39792963246485e-09
3,1,16,4,"true","true",256,64,3.74144884266466e-09
4,4,4,2,"true","false",256,32,1.33274726999502e-09
2,1,4,2,"true","true",512,2,4.70591217665594e-10
16,4,4,4,"true","true",128,64,1.29761643861302e-09
4,4,2,2,"true","false",512,16,2.59978161834255e-10
10,5,2,4,"true","true",1024,8,1.56259149398412e-10
6,3,8,4,"true","false",64,16,2.08327699922181e-09
6,3,16,4,"true","false",256,4,7.41384092869999e-10
6,3,4,2,"true","true",128,4,2.87967266997105e-10
4,1,16,2,"true","true",1024,1,9.56892878835188e-10
9,3,8,2,"true","false",64,4,4.80076194432638e-10
8,4,1,4,"true","false",512,256,1.63968754729352e-09
5,5,2,2,"true","true",64,8,7.31075954343753e-10
4,2,8,2,"true","true",1024,4,5.62299865974146e-10
12,3,1,2,"true","true",512,512,2.97012181492904e-09
12,4,1,4,"true","false",256,4,1.87439842127846e-10
5,5,1,4,"true","false",128,2,1.22318069740129e-10
24,6,4,4,"true","false",512,32,2.14865198708632e-10
16,4,2,2,"true","false",1024,4,2.05460930596657e-10
24,6,16,2,"true","false",256,32,9.67825846867883e-10
4,2,8,2,"true","true",512,64,1.29110689878939e-09
10,5,4,4,"true","true",64,1,2.61451482843898e-10
5,5,2,2,"true","true",1024,64,4.85433603309418e-10
4,2,16,4,"true","false",512,8,8.2341849232753e-10
4,1,2,2,"true","false",32,16,2.33466231247808e-09
12,6,1,4,"true","false",512,2,1.45248330959171e-10
8,4,4,4,"true","true",256,32,6.9921112693448e-10
2,2,8,4,"true","false",256,2,8.56061752266711e-10
10,5,1,2,"true","true",1024,16,1.59445222335228e-10
4,4,2,4,"true","true",1024,8,3.2712043739642e-10
6,3,2,4,"true","true",256,2,1.60242509400441e-10
1,1,16,2,"true","true",32,1,2.41670312089439e-09
4,4,4,4,"true","true",512,2,4.62072568149205e-10
6,3,2,2,"true","false",128,64,1.58526942133943e-09
12,6,8,2,"true","false",32,32,7.10656797905127e-09
6,3,2,4,"true","true",256,16,2.48291546220754e-10
3,1,2,2,"true","false",256,2,3.6626167282145e-10
1,1,8,2,"true","false",512,4,1.21864651079147e-09
20,5,16,2,"true","true",256,256,8.01639373229581e-09
1,1,8,2,"true","false",1024,512,1.36676674337874e-08
2,2,8,4,"true","true",1024,512,1.06268385887965e-08
20,5,8,4,"true","false",256,4,2.31721066664194e-10
6,6,4,2,"true","false",128,2,4.11056043550676e-10
2,2,2,4,"true","true",512,8,3.34533323927949e-10
16,4,4,2,"true","true",1024,16,1.9945800952917e-10
24,6,2,2,"true","true",1024,8,1.77672879641448e-10
15,5,16,4,"true","false",32,16,3.86456870143901e-09
15,5,16,2,"true","true",256,8,6.13999876027279e-10
4,2,8,2,"true","true",512,1,5.14939548766591e-10
10,5,2,4,"true","false",128,16,3.79294603726622e-10
2,2,4,4,"true","false",128,128,1.24546335375448e-08
12,3,4,4,"true","true",512,16,1.81382385352908e-10
4,4,2,2,"true","true",512,64,7.99999119164344e-10
5,5,1,2,"true","true",256,4,1.17379768662026e-10
5,5,1,4,"true","false",256,256,3.13670435934452e-09
18,6,16,4,"true","true",64,4,7.48803175774341e-10
2,1,4,4,"true","false",1024,1,4.97794504344457e-10
8,4,1,2,"true","true",512,8,1.52000478310037e-10
15,5,4,4,"true","false",512,4,1.9334597608411e-10
15,5,4,2,"true","false",1024,4,2.30182136127946e-10
6,3,16,2,"true","false",32,4,1.87399851943504e-09
24,6,4,4,"true","true",128,64,1.28077635424408e-09
3,1,16,4,"true","false",64,16,3.76320190819857e-09
9,3,4,4,"true","true",512,8,2.31573959848735e-10
6,3,8,2,"true","false",128,32,2.06626639965455e-09
9,3,8,2,"true","true",128,64,2.72813348626156e-09
1,1,2,2,"true","false",64,1,5.26365357944248e-10
6,2,8,2,"true","true",64,64,6.28553641342099e-09
24,6,8,4,"true","false",512,256,2.60382137596596e-09
15,5,4,4,"true","true",64,2,1.97774139039233e-10
3,3,2,2,"true","false",1024,16,2.84977212377147e-10
4,1,8,2,"true","true",32,2,6.24521602715152e-10
8,2,16,2,"true","false",64,64,7.72178079573582e-09
5,5,4,4,"true","true",64,4,7.05515519361706e-10
12,3,8,2,"true","false",32,32,3.92937372368431e-09
8,4,16,4,"true","true",512,256,8.0939671736065e-09
20,5,16,4,"true","true",128,4,4.14036334248031e-10
24,6,2,4,"true","false",1024,8,1.77843222607299e-10
8,4,8,4,"true","true",128,2,3.72028079775736e-10
9,3,16,4,"true","true",256,256,9.55052813611003e-09
12,3,2,2,"true","true",1024,32,2.19779897541778e-10
6,6,2,2,"true","true",128,8,3.91133478750733e-10
2,2,1,4,"true","false",256,256,3.73331042770257e-09
3,3,2,2,"true","true",256,8,2.91314600407797e-10
9,3,2,4,"true","true",256,128,1.88040840581841e-09
12,4,1,4,"true","false",512,64,4.50726361513558e-10
4,2,1,4,"true","true",1024,512,1.98130478857090e-09
3,3,1,4,"true","false",256,1,1.41520426404846e-10
8,4,2,4,"true","false",512,64,4.13090737805902e-10
2,1,4,2,"true","true",64,32,4.57551772047836e-09
10,5,4,2,"true","true",256,128,2.64591288120233e-09
8,4,16,2,"true","true",64,1,8.09599047293055e-10
6,6,4,4,"true","false",512,32,7.20084986157951e-10
6,2,1,2,"true","true",1024,256,1.03553877368724e-09
20,5,8,4,"true","true",512,64,5.81408888124943e-10
3,1,4,2,"true","true",256,64,1.6063477288535e-09
4,4,16,2,"true","false",32,32,2.42206099849067e-08
9,3,2,4,"true","true",64,2,2.27984973366177e-10
16,4,8,4,"true","true",1024,64,3.94178908525116e-10
8,4,4,2,"true","true",128,16,6.87112521784253e-10
20,5,2,2,"true","true",32,32,2.35378388776255e-09
2,2,4,4,"true","true",512,64,1.6833966372955e-09
1,1,8,2,"true","false",64,4,2.00090744845246e-09
8,2,4,2,"true","true",256,16,2.76058106475298e-10
18,6,8,2,"true","false",128,4,2.77997713185514e-10
4,2,16,4,"true","false",512,2,8.31714508766123e-10
3,3,1,2,"true","true",128,64,1.58492600698463e-09
8,4,1,2,"true","true",128,8,2.32929369959429e-10
1,1,1,2,"true","true",1024,1024,5.37939021007959e-09
6,2,2,2,"true","false",32,1,3.05092930548195e-10
6,2,16,4,"true","false",512,256,5.42714542908973e-09
12,3,1,4,"true","true",512,4,1.80631014406868e-10
12,4,16,2,"true","true",32,2,8.09399923861347e-10
18,6,2,4,"true","true",32,32,3.1035791031965e-09
8,2,8,4,"true","true",64,16,1.26653373644097e-09
18,6,2,4,"true","true",128,8,2.70134167492076e-10
4,4,1,4,"true","true",512,4,1.25569585107033e-10
16,4,2,2,"true","true",32,32,2.4351753898925e-09
1,1,16,4,"true","true",512,128,1.06507881626259e-08
3,1,16,2,"true","false",64,4,1.2750720318116e-09
4,4,1,2,"true","false",64,2,1.47732482720047e-10
15,5,4,2,"true","false",1024,16,2.34484439040992e-10
1,1,1,2,"true","true",128,4,2.29426770069242e-10
3,3,2,2,"true","true",512,2,2.85740022523843e-10
20,5,4,4,"true","false",32,1,1.66243401237113e-10
1,1,1,2,"true","true",512,8,2.33567324175449e-10
6,3,1,4,"true","true",1024,16,1.60061539833948e-10
20,5,1,2,"true","true",128,2,1.50827250418176e-10
20,5,4,4,"true","false",128,4,1.49704263241121e-10
8,4,1,2,"true","true",256,32,4.07397176461451e-10
24,6,2,4,"true","true",1024,256,8.65289196300156e-10
5,5,4,2,"true","false",32,4,1.26302704810129e-09
8,4,1,2,"true","true",256,32,4.07397176461451e-10
1,1,4,2,"true","true",1024,4,7.67388411679798e-10
2,1,4,4,"true","false",256,64,2.3619039832732e-09
8,2,4,4,"true","true",512,2,2.20794571156356e-10
4,4,4,4,"true","false",128,64,5.02385506625755e-09
2,1,16,2,"true","false",512,256,1.05897055616046e-08
10,5,8,2,"true","true",256,128,4.0723783617678e-09
12,6,8,2,"true","true",32,16,3.36130875790199e-09
9,3,4,4,"true","true",32,2,3.47053693172377e-10
4,1,2,2,"true","true",32,8,1.21911997272029e-09
1,1,1,4,"true","false",1024,4,2.38714976907871e-10
24,6,1,4,"true","false",256,8,1.44483256505832e-10
6,6,1,4,"true","true",128,128,2.99278993010869e-09
6,3,2,4,"true","false",512,1,1.70824118181417e-10
6,3,1,4,"true","false",128,4,1.59832880642617e-10
24,6,2,4,"true","true",256,32,3.44729740650669e-10
3,3,1,4,"true","false",256,2,1.36428267521488e-10
6,6,8,4,"true","false",512,4,9.55231149879963e-10
15,5,8,4,"true","true",64,8,6.98826739796601e-10
4,2,8,2,"true","false",256,16,7.46567412394213e-10
9,3,8,4,"true","true",512,64,8.07881585968094e-10
6,6,8,2,"true","false",512,2,9.42006280083396e-10
2,2,1,4,"true","true",512,4,1.57790244542248e-10
18,6,4,2,"true","true",1024,256,1.14269271557393e-09
3,3,2,2,"true","false",256,16,4.70510491551347e-10
2,2,4,2,"true","true",64,4,9.48937045050257e-10
20,5,2,4,"true","true",128,128,2.63489083767788e-09
10,5,8,2,"true","false",1024,64,6.63398561909013e-10
4,1,16,2,"true","false",512,8,7.41775210938662e-10
12,3,2,4,"true","true",512,32,2.40487006025316e-10
4,4,4,4,"true","true",64,16,2.53086313675278e-09
16,4,2,2,"true","false",32,16,1.26733598008044e-09
18,6,1,4,"true","true",1024,2,2.02967591494609e-10
4,2,16,2,"true","false",256,256,1.54253443682477e-08
16,4,2,2,"true","false",32,32,2.44148888163579e-09
4,2,1,4,"true","true",512,4,1.89698941865788e-10
3,3,16,2,"true","false",128,128,2.78601902609161e-08
12,3,8,4,"true","false",32,8,1.0958298827527e-09
10,5,1,4,"true","false",512,32,2.23463854344639e-10
12,3,16,2,"true","false",128,16,9.99371137470744e-10
4,4,8,4,"true","true",256,8,6.53188236746634e-10
20,5,4,2,"true","false",512,512,2.82374458386642e-09
1,1,8,2,"true","true",512,2,1.23143905765577e-09
5,5,2,2,"true","false",128,2,2.64686956826035e-10
10,5,8,2,"true","false",512,4,3.78526074634974e-10
8,4,4,4,"true","true",64,1,2.82614073273478e-10
20,5,4,2,"true","true",1024,4,1.89390495758476e-10
8,2,2,2,"true","false",1024,128,4.857982670811e-10
2,1,8,2,"true","true",64,1,8.10090715328582e-10
6,2,1,4,"true","false",128,2,2.31171816467292e-10
5,5,16,4,"true","false",32,1,1.40898030371993e-09
10,5,4,4,"true","false",32,32,4.67996558900648e-09
1,1,8,4,"true","false",1024,1024,2.73749303497693e-08
16,4,2,4,"true","false",32,2,2.26276407708553e-10
16,4,16,2,"true","false",64,4,5.93780238957409e-10
18,6,16,2,"true","true",128,4,5.60744265204968e-10
4,1,8,2,"true","true",128,8,5.9516760432713e-10
10,5,8,2,"true","true",512,64,1.08255925468676e-09
6,6,16,2,"true","true",32,8,5.65863999063657e-09
4,4,2,2,"true","true",64,1,2.87853415770202e-10
1,1,2,2,"true","false",1024,1,4.88295712942864e-10
4,4,8,2,"true","true",512,4,7.02447089548064e-10
1,1,2,4,"true","true",128,16,1.41462979037681e-09
8,2,1,2,"true","false",64,32,1.63288045741386e-09
6,6,8,2,"true","false",64,64,1.59140383128733e-08
6,6,1,4,"true","true",128,64,1.44456370943453e-09
12,3,4,4,"true","true",1024,128,4.49992722707631e-10
1,1,8,4,"true","true",256,32,3.49915324636697e-09
20,5,8,4,"true","true",256,64,1.03641602649586e-09
10,5,1,4,"true","true",256,16,2.27376437944125e-10
4,4,8,4,"true","true",256,16,1.09751755146378e-09
6,6,2,4,"true","false",512,512,6.56180085173328e-09
12,4,4,4,"true","false",512,4,2.03327579287441e-10
8,2,8,4,"true","false",256,128,2.37324399629671e-09
8,4,2,4,"true","true",64,8,4.04465579588747e-10
10,5,4,2,"true","false",512,512,5.57832679053066e-09
18,6,1,2,"true","false",32,1,1.91922665493323e-10
6,2,2,2,"true","true",64,32,2.14964064357351e-09
4,2,8,4,"true","true",512,16,4.89224730696721e-10
18,6,16,4,"true","true",128,8,7.3220966961213e-10
4,2,16,2,"true","true",32,32,1.49804952865448e-08
4,4,2,2,"true","false",32,2,4.8662865615116e-10
3,1,2,4,"true","true",256,256,5.98360726462237e-09
1,1,4,2,"true","true",512,128,4.59617857285132e-09
1,1,16,4,"true","true",128,1,2.03237542131994e-09
3,1,16,4,"true","false",512,512,1.39206909875203e-08
3,1,4,2,"true","true",256,32,8.96355646805103e-10
12,3,16,2,"true","false",512,64,1.12484054950754e-09
8,2,4,4,"true","true",512,32,2.77370649891306e-10
4,1,1,4,"true","true",256,64,1.21814413144629e-09
20,5,1,4,"true","true",256,32,3.50145814685593e-10
12,3,4,4,"true","true",64,64,2.79554843058042e-09
12,6,2,2,"true","true",1024,8,1.56324895443945e-10
3,3,4,4,"true","false",32,4,1.46562989769751e-09
10,5,16,2,"true","true",128,64,6.56148724866201e-09
2,1,16,4,"true","false",64,1,1.35084808850813e-09
4,2,8,4,"true","false",1024,8,5.57129885704442e-10
4,4,2,2,"true","false",128,4,2.61072380622693e-10
24,6,1,4,"true","true",512,1,1.60816347490534e-10
16,4,8,2,"true","false",128,8,3.37663844753721e-10
2,1,1,4,"true","false",256,8,2.70007180794026e-10
12,4,16,2,"true","false",512,16,6.38140064977386e-10
2,1,8,4,"true","true",512,256,6.57343552120081e-09
6,6,16,4,"true","true",64,2,1.33859170562978e-09
12,6,16,2,"true","false",256,1,8.21920201028967e-10
4,4,1,4,"true","false",256,2,1.25602448835109e-10
3,1,4,2,"true","true",64,2,3.79196430204534e-10
8,4,8,2,"true","false",256,256,8.244546464421e-09
18,6,4,4,"true","true",128,2,1.87984404364862e-10
4,4,8,2,"true","false",32,1,8.53130518281471e-10
8,2,1,4,"true","true",64,64,3.21827469780008e-09
3,1,1,2,"true","false",1024,2,3.30205031454847e-10
8,2,8,2,"true","true",32,4,6.99211585226593e-10
8,2,4,2,"true","false",64,32,1.63256567634571e-09
12,3,2,2,"true","true",64,4,2.36911091924456e-10
2,1,4,2,"true","false",512,4,4.58452406652991e-10
16,4,4,4,"true","false",64,2,1.58694580184145e-10
16,4,4,4,"true","false",1024,512,1.65234048780927e-09
4,2,16,4,"true","true",512,256,8.09088826401927e-09
6,3,8,2,"true","false",256,4,4.12850172374164e-10
10,5,1,4,"true","false",64,64,3.12588293317801e-09
12,6,8,4,"true","true",32,2,6.00989437840043e-10
6,2,8,2,"true","false",1024,1,4.86361094409299e-10
24,6,2,2,"true","true",512,1,1.63313245942168e-10
6,2,2,4,"true","false",64,32,2.14976921305527e-09
2,1,16,2,"true","true",128,8,1.74502831911336e-09
1,1,1,4,"true","false",1024,32,2.44387901670562e-10
16,4,16,4,"true","true",64,1,4.30703756315874e-10
8,4,4,4,"true","false",32,1,3.14529808159871e-10
16,4,4,4,"true","false",1024,4,2.00386414399014e-10
18,6,2,4,"true","false",512,64,5.19197601435206e-10
6,2,16,2,"true","true",64,8,1.48471506162451e-09
