"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run"
1,1,2,2,"true","false",1024,256,2.73607064524451e-09,47
12,6,1,2,"true","false",64,64,3.03684581622469e-09,47
6,6,1,2,"true","false",64,4,1.9595497686556e-10,47
4,1,1,4,"true","false",32,2,4.17621256740805e-10,47
9,3,1,4,"true","false",1024,256,9.66821113417834e-10,47
12,3,16,2,"true","true",32,2,6.6500438696951e-10,47
12,3,2,2,"true","false",128,32,7.23520312591887e-10,47
3,1,8,2,"true","true",512,32,7.89351057309605e-10,47
2,2,2,2,"true","true",1024,2,3.24936413787675e-10,47
5,5,1,2,"true","false",1024,32,1.26608226818731e-10,47
6,3,4,4,"true","false",1024,128,8.74489504201852e-10,47
12,6,16,4,"true","false",256,8,7.49435882719213e-10,47
15,5,4,4,"true","true",1024,512,2.22144155626903e-09,47
2,1,16,4,"true","true",1024,1024,2.23359130121545e-08,47
6,6,8,4,"true","true",128,64,7.69460262850862e-09,47
12,4,2,2,"true","false",32,16,1.67250594357321e-09,47
12,3,4,4,"true","true",256,2,1.75347167144422e-10,47
1,1,1,4,"true","true",1024,2,2.47565226779882e-10,47
2,2,2,2,"true","false",256,2,3.32453181151808e-10,47
6,2,1,4,"true","true",128,4,2.32771959649141e-10,47
10,5,2,2,"true","true",512,256,1.6100262650842e-09,47
3,3,16,2,"true","true",1024,2,1.58011019386257e-09,47
24,6,16,2,"true","false",128,32,1.65581638162156e-09,47
2,1,8,2,"true","false",64,2,7.22829843432009e-10,47
10,5,8,4,"true","false",64,2,3.76452054609448e-10,47
8,4,2,4,"true","false",256,64,7.62690452792427e-10,47
12,4,8,4,"true","true",256,2,2.96139951133166e-10,47
15,5,4,4,"true","true",512,64,5.05327777429991e-10,47
9,3,16,2,"true","true",128,16,1.29044899425793e-09,47
5,5,2,2,"true","false",64,1,2.72457002516536e-10,47
3,1,4,4,"true","false",64,32,3.08105736436042e-09,47
6,2,8,2,"true","false",32,1,4.34715744367034e-10,47
6,6,16,2,"true","false",64,1,1.46561125435466e-09,47
16,4,16,4,"true","false",32,1,4.57093964625121e-10,47
10,5,1,4,"true","true",512,16,1.4760907696458e-10,47
2,2,2,4,"true","false",512,512,7.55185236500805e-09,47
4,4,8,4,"true","false",512,128,4.12188947150345e-09,47
6,2,16,2,"true","true",64,1,6.40241552274126e-10,47
4,4,8,2,"true","true",1024,4,8.53073901287444e-10,47
2,1,16,4,"true","true",32,8,5.53007847195472e-09,47
3,1,1,4,"true","false",256,64,1.43939298141617e-09,47
9,3,1,4,"true","false",64,8,4.81188156154989e-10,47
8,4,4,2,"true","false",512,1,2.69776048860785e-10,47
9,3,8,2,"true","false",512,64,8.10985170951179e-10,47
12,6,4,4,"true","true",1024,128,7.89735475804997e-10,47
6,6,1,2,"true","true",256,2,1.1808319494789e-10,47
8,2,1,4,"true","true",1024,256,9.12535339984893e-10,47
6,2,16,4,"true","true",128,16,1.48552393543668e-09,47
20,5,4,2,"true","true",128,1,1.49654526944311e-10,47
4,1,8,2,"true","false",256,128,3.34422329395775e-09,47
12,3,2,4,"true","true",512,512,2.97729100357811e-09,47
4,1,8,4,"true","true",128,8,6.01216687634387e-10,47
8,2,4,4,"true","true",128,1,2.08393551176125e-10,47
8,2,8,2,"true","true",1024,1024,5.33659331446568e-09,47
9,3,1,2,"true","false",512,8,2.06086316056371e-10,47
3,1,1,2,"true","false",256,8,3.30169863948623e-10,47
16,4,16,4,"true","true",32,2,6.19745151854067e-10,47
2,1,8,2,"true","true",512,64,1.80953526268186e-09,47
8,2,1,2,"true","false",64,64,3.21495803412243e-09,47
16,4,16,4,"true","true",512,1,6.32496634952549e-10,47
10,5,4,2,"true","true",256,1,2.44279749192682e-10,47
12,4,2,4,"true","true",512,16,2.11201911308533e-10,47
8,4,4,2,"true","true",64,8,6.90250199399173e-10,47
3,1,2,2,"true","true",64,8,9.04055853091443e-10,47
3,1,8,4,"true","true",1024,256,2.41103745938894e-09,47
4,4,2,4,"true","false",32,2,4.87409611230453e-10,47
16,4,4,4,"true","true",256,2,1.59208836032675e-10,47
18,6,1,4,"true","false",64,32,1.42614123366621e-09,47
16,4,16,4,"true","true",64,1,4.30703756315874e-10,47
16,4,16,2,"true","true",512,128,1.95851838126076e-09,47
16,4,8,4,"true","false",256,4,2.40878682560487e-10,47
12,3,4,4,"true","false",256,32,3.98787300722327e-10,47
4,1,4,2,"true","true",256,2,3.0395218928957e-10,47
18,6,1,2,"true","false",128,64,1.45813219848928e-09,47
1,1,8,4,"true","true",128,64,1.31378430174723e-08,47
9,3,8,4,"true","false",512,1,3.41821566072408e-10,47
18,6,1,4,"true","false",128,64,1.46177249044272e-09,47
12,3,16,2,"true","true",512,16,4.82866472878552e-10,47
8,4,2,4,"true","true",64,64,3.09854041488713e-09,47
2,2,16,2,"true","false",1024,32,1.40445261983666e-09,47
24,6,1,4,"true","true",32,32,2.33488228586549e-09,47
12,4,1,2,"true","true",256,32,4.40434152568033e-10,47
10,5,2,2,"true","true",256,16,2.23621781342274e-10,47
3,1,8,2,"true","false",128,2,5.49838186469038e-10,47
12,4,2,2,"true","false",1024,512,2.14591799126221e-09,47
2,1,4,2,"true","true",1024,1,4.98265738234411e-10,47
20,5,1,2,"true","true",1024,2,2.02880872888752e-10,47
2,1,16,4,"true","true",1024,2,1.38550908346863e-09,47
6,6,4,2,"true","true",128,128,1.0333301742347e-08,47
6,3,4,2,"true","false",128,2,2.85668213258871e-10,47
18,6,16,2,"true","false",256,64,2.42390687760343e-09,47
24,6,4,2,"true","true",128,32,6.25864649334365e-10,47
16,4,2,2,"true","true",32,16,1.26936256979655e-09,47
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,47
24,6,8,2,"true","false",256,256,4.3068148531112e-09,47
20,5,2,2,"true","true",128,1,1.52643163639617e-10,47
3,3,4,4,"true","false",1024,1,6.40915642511221e-10,47
4,4,8,4,"true","true",1024,8,8.74922436577458e-10,47
5,5,1,2,"true","false",32,32,2.72142508770888e-09,47
10,5,1,2,"true","true",32,2,2.40026367078058e-10,47
12,3,1,4,"true","false",1024,8,2.11181208932408e-10,47
8,4,1,2,"true","true",32,16,1.43933040823089e-09,47
6,2,1,2,"true","false",128,32,9.88332484815487e-10,47
4,4,1,2,"true","false",512,256,1.65693937026543e-09,47
8,4,4,2,"true","false",128,8,3.98038764030737e-10,48
24,6,4,2,"true","false",32,8,6.04091245328814e-10,48
8,4,8,4,"true","true",1024,16,4.4379762114397e-10,48
8,4,8,4,"true","false",32,32,7.26898826925628e-09,48
2,2,16,2,"true","true",1024,8,1.82012123654749e-09,48
1,1,16,4,"true","false",256,8,2.00913791937885e-09,48
12,3,8,2,"true","false",128,32,1.08219819804082e-09,48
2,2,16,4,"true","true",128,2,1.32703177414694e-09,48
4,2,1,2,"true","false",256,2,1.79879678295205e-10,48
10,5,8,4,"true","false",128,2,3.63053213219741e-10,48
18,6,2,4,"true","true",32,1,2.19430166928777e-10,48
20,5,4,2,"true","true",256,1,1.56576997433274e-10,48
2,2,4,2,"true","false",256,64,3.21288566512648e-09,48
3,3,1,4,"true","true",32,32,3.10904095683070e-09,48
12,6,4,4,"true","true",128,128,5.19006771118482e-09,48
24,6,4,4,"true","true",64,1,1.45868069300496e-10,48
18,6,4,4,"true","false",32,32,3.10011276662359e-09,48
3,3,16,4,"true","true",256,256,2.87226948381037e-08,48
4,4,4,2,"true","false",128,16,1.31896309058856e-09,48
2,2,2,2,"true","true",1024,512,3.99873720473837e-09,48
6,3,2,2,"true","false",512,16,1.58400381014642e-10,48
6,6,16,4,"true","false",32,1,1.38152212391785e-09,48
4,2,1,4,"true","false",128,128,3.67245000347987e-09,48
2,1,2,4,"true","true",512,32,4.18963706999371e-10,48
4,1,2,2,"true","true",128,1,3.05027107614778e-10,48
5,5,1,4,"true","false",128,32,6.94143085061547e-10,48
2,2,1,4,"true","true",1024,16,1.69456200493895e-10,48
2,1,2,2,"true","true",1024,4,2.52261514173031e-10,48
4,1,1,4,"true","true",64,2,3.09400007471745e-10,48
8,4,2,4,"true","false",1024,1,1.88995180529676e-10,48
1,1,2,2,"true","true",1024,256,2.74069386560829e-09,48
10,5,4,4,"true","true",1024,64,4.3463221599624e-10,48
5,5,4,4,"true","false",512,256,5.57955882987522e-09,48
16,4,4,2,"true","true",256,1,1.63318271696453e-10,48
9,3,2,4,"true","true",64,8,5.41176688209836e-10,48
6,2,1,4,"true","false",512,16,2.30232039748713e-10,48
16,4,1,4,"true","true",64,1,1.56614620329246e-10,48
20,5,1,4,"true","false",32,32,2.35722630548249e-09,48
6,2,1,4,"true","false",32,2,3.59194638205672e-10,48
3,1,8,2,"true","false",256,64,2.31592659562164e-09,48
12,6,4,4,"true","true",64,16,1.20810473831597e-09,48
3,1,2,2,"true","true",256,32,8.97501927530341e-10,48
6,6,4,4,"true","true",1024,1,5.37432016298398e-10,48
12,4,1,2,"true","false",1024,1024,4.01702561613555e-09,48
24,6,16,2,"true","false",32,16,2.84178100653109e-09,48
12,4,2,4,"true","false",256,2,2.09335215457994e-10,48
9,3,8,4,"true","false",64,8,7.92269258274952e-10,48
24,6,8,4,"true","false",32,8,9.22073217375173e-10,48
12,3,2,4,"true","false",64,64,2.79794401847253e-09,48
8,4,16,2,"true","true",512,64,1.92975221843764e-09,48
8,4,16,2,"true","false",512,1,9.63824160283569e-10,48
9,3,16,2,"true","true",256,2,5.30631092317154e-10,48
2,2,4,4,"true","true",512,256,6.46749655056187e-09,48
6,3,1,4,"true","true",512,1,1.69548442320859e-10,48
2,2,16,4,"true","false",512,1,1.47994054043478e-09,48
9,3,1,2,"true","false",512,2,2.00455999676019e-10,48
18,6,1,2,"true","true",1024,32,2.04312758296843e-10,48
16,4,16,4,"true","true",64,4,5.94411302755125e-10,48
5,5,2,4,"true","false",128,1,2.57585767841212e-10,48
8,4,16,2,"true","true",128,128,1.35494793014424e-08,48
8,4,2,4,"true","true",512,64,4.17265313784136e-10,48
20,5,2,4,"true","true",512,64,3.71956578169032e-10,48
12,4,16,4,"true","false",64,16,2.18121723164481e-09,48
6,2,2,4,"true","true",256,8,2.63817052796507e-10,48
1,1,16,2,"true","true",512,1,2.01191604887414e-09,48
2,2,4,4,"true","true",512,128,3.22986686320084e-09,48
18,6,1,4,"true","true",64,8,3.9816269300409e-10,48
20,5,8,4,"true","true",512,64,5.81408888124943e-10,48
20,5,2,4,"true","true",128,4,1.5050701010472e-10,48
6,3,16,2,"true","false",256,2,7.40006790162463e-10,48
3,3,2,4,"true","false",32,16,3.14355622935051e-09,48
6,3,4,4,"true","true",1024,4,3.10583753584665e-10,48
18,6,1,2,"true","true",512,1,1.737709813722e-10,48
4,2,2,4,"true","false",1024,16,1.74656387410887e-10,48
4,1,16,4,"true","false",128,64,5.42382229692373e-09,48
16,4,2,4,"true","false",512,2,1.68735997442301e-10,48
1,1,16,4,"true","true",256,64,1.07387616536717e-08,48
4,2,2,4,"true","true",1024,512,1.99774209909953e-09,48
3,1,4,4,"true","true",128,32,1.6105754847407e-09,48
12,4,16,2,"true","false",64,32,4.25297175921568e-09,48
6,6,1,2,"true","true",512,4,1.1835008391896e-10,48
2,1,16,4,"true","false",128,1,1.16019827365209e-09,48
4,2,8,2,"true","false",128,4,4.9127217522341e-10,48
3,1,1,2,"true","true",512,16,3.30030679416119e-10,48
8,4,1,4,"true","true",128,64,1.46962676728567e-09,48
12,3,2,2,"true","false",256,128,1.42608749408037e-09,48
2,1,2,2,"true","false",1024,128,7.44928402730084e-10,48
1,1,2,2,"true","false",256,16,7.81372564550552e-10,48
3,3,2,4,"true","true",256,64,1.62545289116067e-09,48
2,2,1,4,"true","true",128,16,4.87150021789912e-10,48
12,4,4,4,"true","false",32,16,1.6680422996257e-09,48
6,3,2,2,"true","false",512,32,2.51421063312317e-10,48
5,5,4,2,"true","true",1024,1,5.56898882567273e-10,48
2,2,4,2,"true","true",64,2,6.03659148605981e-10,48
6,2,8,4,"true","false",256,4,3.79707598246871e-10,48
18,6,2,2,"true","true",1024,256,1.14173734066761e-09,48
4,4,1,2,"true","true",1024,1024,3.61087657493648e-09,48
10,5,16,4,"true","true",64,2,6.80583175892968e-10,48
6,3,8,2,"true","true",256,1,4.06200596587429e-10,48
8,2,4,2,"true","false",128,4,2.09223036449971e-10,48
24,6,4,2,"true","false",512,128,7.16175932914095e-10,48
12,4,2,4,"true","false",1024,64,3.42637103886853e-10,48
4,2,8,4,"true","true",1024,1024,1.06832471653357e-08,48
12,6,1,4,"true","false",256,1,1.40987078537123e-10,48
8,4,16,4,"true","true",512,8,9.53783950782859e-10,48
2,1,4,2,"true","true",128,64,4.5456409881594e-09,49
4,4,2,4,"true","true",64,1,2.9488838436904e-10,49
3,3,1,4,"true","false",1024,16,1.44465282170395e-10,49
18,6,2,4,"true","false",128,4,1.88139901931564e-10,49
4,2,2,4,"true","true",32,16,1.85566642902759e-09,49
10,5,4,4,"true","true",1024,128,7.81446179070557e-10,49
8,2,8,4,"true","true",32,16,2.36697928409583e-09,49
8,2,8,2,"true","false",64,8,6.91313675261227e-10,49
8,4,4,2,"true","false",256,8,2.59204251284679e-10,49
6,3,4,4,"true","true",128,2,2.88248498289771e-10,49
16,4,8,4,"true","true",1024,16,3.10042228146869e-10,49
16,4,1,2,"true","false",1024,8,1.96858415146615e-10,49
8,4,16,2,"true","false",64,2,7.14048499909219e-10,49
1,1,8,4,"true","false",128,128,2.59921538445599e-08,49
9,3,8,2,"true","true",1024,64,5.62277006818212e-10,49
3,3,4,2,"true","true",64,1,5.49433934049288e-10,49
12,4,1,2,"true","false",512,32,2.73253466568302e-10,49
24,6,4,4,"true","true",512,8,1.52684884720005e-10,49
8,4,2,4,"true","true",256,2,1.53625920151938e-10,49
24,6,2,2,"true","true",256,64,6.67559482263544e-10,49
10,5,16,2,"true","true",256,2,8.67579731975928e-10,49
16,4,4,2,"true","false",64,2,1.59530344504245e-10,49
8,4,16,4,"true","false",128,1,7.32251578345832e-10,49
5,5,1,2,"true","true",1024,1024,3.67231009272497e-09,49
2,2,4,2,"true","false",512,1,5.98104843483299e-10,49
8,4,1,2,"true","false",256,128,1.52430629796564e-09,49
20,5,8,2,"true","false",256,256,4.16660005755249e-09,49
8,2,16,2,"true","false",512,64,1.16338646060207e-09,49
20,5,2,2,"true","true",32,8,6.3122052953286e-10,49
3,1,4,4,"true","false",1024,64,5.44341929193272e-10,49
3,1,1,4,"true","true",1024,32,3.39560022171894e-10,49
24,6,1,4,"true","true",256,4,1.43586986249427e-10,49
18,6,4,4,"true","true",512,8,1.97953006698098e-10,49
12,3,4,2,"true","true",1024,64,2.76304487879226e-10,49
15,5,16,4,"true","true",64,64,9.21089623394724e-09,49
16,4,1,4,"true","true",1024,1,2.1379971470248e-10,49
6,3,2,4,"true","false",64,16,8.23977528031393e-10,49
18,6,4,4,"true","true",128,128,3.46625942400752e-09,49
2,2,2,2,"true","true",512,8,3.29604620061931e-10,49
12,4,1,2,"true","true",64,2,1.84690603266166e-10,49
20,5,8,2,"true","false",64,4,3.35573047636103e-10,49
9,3,1,2,"true","true",32,2,3.07523025686989e-10,49
16,4,4,4,"true","false",512,1,1.8250042462035e-10,49
10,5,2,2,"true","true",32,4,3.84272421076834e-10,49
6,6,16,2,"true","true",256,1,1.58145331410985e-09,49
16,4,1,4,"true","true",256,4,1.58811366875407e-10,49
4,2,16,2,"true","true",256,2,7.78586827884614e-10,49
3,3,2,4,"true","true",1024,4,2.67073408013255e-10,49
10,5,8,4,"true","true",512,2,3.823718106841e-10,49
2,2,16,2,"true","false",128,2,1.41270618550593e-09,49
12,6,4,2,"true","false",32,32,4.62965966618512e-09,49
12,6,4,4,"true","true",512,256,2.86119831675407e-09,49
15,5,8,2,"true","true",128,4,2.82588360854597e-10,49
20,5,1,4,"true","false",128,1,1.47591880326334e-10,49
4,2,2,4,"true","false",128,4,1.89049571188287e-10,49
12,4,4,2,"true","false",128,4,2.04332223170412e-10,49
3,1,16,2,"true","false",512,512,1.38919294437443e-08,49
4,1,4,4,"true","false",1024,512,2.35395057017503e-09,49
2,2,4,4,"true","false",64,8,1.69095100280412e-09,49
6,6,1,2,"true","true",64,4,1.9660940060418e-10,49
4,1,1,2,"true","true",256,64,1.21221694481556e-09,49
20,5,1,4,"true","true",32,16,1.20056734613585e-09,49
2,2,2,2,"true","true",64,32,3.71924124007776e-09,49
4,1,1,2,"true","true",1024,128,6.56508065892072e-10,49
16,4,8,2,"true","false",32,32,3.64577217081112e-09,49
12,6,1,2,"true","false",1024,2,1.54349016056111e-10,49
2,2,2,4,"true","false",32,4,1.01051941402922e-09,49
9,3,16,4,"true","false",64,8,1.30208472404662e-09,49
2,1,1,2,"true","false",256,1,2.74802319421728e-10,49
24,6,1,2,"true","true",1024,512,1.72911064791155e-09,49
12,3,4,4,"true","true",32,4,3.97840206858888e-10,49
2,1,1,2,"true","true",1024,4,2.54751210751903e-10,49
6,3,8,2,"true","false",1024,16,4.7375412537234e-10,49
8,4,4,2,"true","false",512,512,5.64525756196164e-09,49
18,6,1,2,"true","true",512,32,2.58059091910473e-10,49
1,1,2,4,"true","false",1024,1,4.88167048846042e-10,49
6,2,16,2,"true","false",1024,2,7.45940682662348e-10,49
2,1,2,2,"true","false",1024,1024,5.39107285661164e-09,49
24,6,2,2,"true","true",256,4,1.44025481276919e-10,49
1,1,16,4,"true","true",32,16,2.14782764828833e-08,49
5,5,1,2,"true","false",1024,4,1.23941384284205e-10,49
5,5,1,4,"true","false",32,2,2.66830833528757e-10,49
3,1,8,2,"true","false",64,2,5.5342845140058e-10,49
24,6,2,4,"true","false",64,2,1.42660098310259e-10,49
24,6,16,2,"true","false",32,4,9.25478315650038e-10,49
18,6,4,2,"true","true",64,32,1.65263159006333e-09,49
9,3,8,2,"true","false",512,128,1.52181530096183e-09,49
12,4,2,2,"true","true",512,8,2.11589820436059e-10,49
4,1,2,2,"true","false",1024,64,4.02358956455417e-10,49
12,4,8,4,"true","false",256,128,2.73282005710825e-09,49
9,3,8,4,"true","true",128,4,3.21767683941781e-10,49
6,6,4,4,"true","true",32,1,5.53289004109463e-10,49
5,5,1,4,"true","false",512,2,1.22636208874517e-10,49
9,3,8,2,"true","true",256,128,2.85490410198634e-09,49
4,4,16,4,"true","false",64,2,1.2499194430142e-09,49
1,1,16,2,"true","true",512,32,3.12175761163675e-09,49
6,6,4,2,"true","false",64,32,4.84245823778913e-09,49
3,1,4,2,"true","false",128,64,3.05949466134323e-09,49
4,2,4,2,"true","false",512,16,3.33289006015727e-10,49
2,1,1,2,"true","true",64,2,2.84283224969737e-10,49
12,4,4,4,"true","true",512,32,3.09587921706135e-10,49
2,1,4,2,"true","true",128,8,7.17778898051342e-10,49
12,6,16,2,"true","false",64,16,2.99841387212024e-09,49
12,3,1,2,"true","false",64,64,2.79483705352696e-09,49
20,5,16,4,"true","true",256,128,3.64417505488299e-09,49
12,3,16,2,"true","true",1024,256,2.12817245538269e-09,50
1,1,16,2,"true","false",512,512,4.15516725498158e-08,50
15,5,4,2,"true","false",1024,64,3.38340522133381e-10,50
12,4,4,2,"true","true",32,16,1.66832895579451e-09,50
1,1,1,2,"true","false",64,32,2.68513855249656e-09,50
6,3,16,2,"true","false",64,1,8.27088510433833e-10,50
16,4,4,4,"true","false",1024,8,1.95075786859963e-10,50
3,1,4,4,"true","true",1024,256,1.62080704659854e-09,50
3,3,4,2,"true","true",64,64,1.11415799609145e-08,50
4,2,1,4,"true","false",1024,1024,3.93521917484804e-09,50
2,1,8,4,"true","false",256,128,6.58070619515263e-09,50
4,2,1,2,"true","true",64,4,2.91153640489647e-10,50
20,5,2,2,"true","true",256,64,6.62827677309874e-10,50
12,4,16,2,"true","false",32,4,1.23878016002812e-09,50
4,2,2,4,"true","true",1024,2,1.86773267036486e-10,50
6,6,4,4,"true","true",512,128,2.70231842805692e-09,50
3,1,16,2,"true","false",128,2,8.88971673280066e-10,50
6,6,2,2,"true","true",32,8,1.32206741831337e-09,50
2,1,4,4,"true","false",512,512,8.95856254143787e-09,50
24,6,2,2,"true","false",256,128,1.3375177268578e-09,50
5,5,16,4,"true","false",64,16,5.9860938380984e-09,50
10,5,1,4,"true","true",256,2,1.42645447818364e-10,50
5,5,16,4,"true","true",32,4,3.14877443135094e-09,50
5,5,8,4,"true","false",512,2,6.61619507855864e-10,50
6,3,4,4,"true","true",1024,4,3.10583753584665e-10,50
6,3,16,2,"true","false",64,32,6.74826143915059e-09,50
16,4,16,4,"true","true",64,8,9.57270113032602e-10,50
4,2,2,2,"true","false",512,64,5.16133665396562e-10,50
8,2,2,2,"true","true",32,32,3.11066409631467e-09,50
1,1,4,4,"true","true",1024,2,7.98409807155302e-10,50
12,6,8,4,"true","false",512,2,4.87672270711184e-10,50
18,6,1,2,"true","false",512,128,8.19388918118889e-10,50
4,2,16,2,"true","false",512,512,1.61154065110453e-08,50
6,6,2,4,"true","false",1024,128,8.78026491711491e-10,50
3,3,8,4,"true","true",1024,512,1.04879111360289e-08,50
12,4,8,4,"true","true",128,64,2.62839942532044e-09,50
9,3,1,2,"true","true",128,8,2.90462540114916e-10,50
6,2,8,4,"true","false",512,64,9.11700941176879e-10,50
4,2,1,2,"true","false",128,64,1.85562502990897e-09,50
5,5,4,4,"true","true",256,256,1.07456513329323e-08,50
6,3,8,2,"true","false",128,8,6.3962632617257e-10,50
9,3,16,2,"true","false",64,4,7.92271406505016e-10,50
8,4,4,4,"true","true",128,2,2.64867445955597e-10,50
1,1,16,4,"true","true",32,2,3.39471626347845e-09,50
12,4,4,2,"true","false",128,1,2.04025987513558e-10,50
12,6,8,2,"true","false",256,16,5.59693890083616e-10,50
2,2,4,4,"true","true",32,1,7.69375673111662e-10,50
4,2,1,4,"true","true",128,32,9.61437562980474e-10,50
3,1,2,2,"true","true",1024,4,3.56894384685839e-10,50
4,4,4,2,"true","true",128,8,7.38816262274805e-10,50
3,3,2,2,"true","false",1024,4,2.8285187737597e-10,50
15,5,8,2,"true","false",1024,64,5.13320738773179e-10,50
4,2,8,4,"true","false",128,128,9.20038733389113e-09,50
8,2,4,2,"true","false",32,4,4.63276462739156e-10,50
12,6,8,4,"true","false",64,4,5.59276977229779e-10,50
15,5,16,4,"true","true",256,64,2.33950008962686e-09,50
16,4,16,2,"true","true",128,16,9.33780875366435e-10,50
20,5,1,2,"true","true",256,128,1.35444255868491e-09,50
20,5,2,4,"true","true",1024,128,4.05013661064412e-10,50
15,5,1,2,"true","false",512,8,1.77147052611115e-10,50
4,1,1,4,"true","false",256,64,1.21439007086073e-09,50
10,5,2,2,"true","false",512,1,1.50502337469773e-10,50
4,4,8,2,"true","true",128,16,1.9649260267628e-09,50
2,1,1,4,"true","true",128,128,5.30923484903651e-09,50
12,6,16,4,"true","true",256,1,8.26065657639102e-10,50
1,1,8,4,"true","true",256,32,3.49915324636697e-09,50
2,1,1,4,"true","false",128,4,2.72362555464627e-10,50
6,2,1,4,"true","true",512,256,1.9232608452615e-09,50
8,4,1,4,"true","false",64,16,7.56041296516927e-10,50
8,4,1,4,"true","false",512,32,2.33713726865405e-10,50
15,5,8,2,"true","true",512,512,6.22718935790499e-09,50
24,6,2,4,"true","false",256,8,1.48219661626853e-10,50
1,1,16,4,"true","false",64,1,2.25674246040688e-09,50
4,4,16,2,"true","false",512,1,1.8293334782528e-09,50
4,2,1,2,"true","true",512,64,5.15981653368078e-10,50
5,5,16,2,"true","false",512,32,2.00864880502826e-09,50
3,1,16,2,"true","false",256,4,8.86921235693097e-10,50
16,4,4,2,"true","false",256,32,3.67317751621488e-10,50
15,5,1,2,"true","true",1024,1024,4.14465044282652e-09,50
6,3,1,4,"true","true",256,128,1.62756647379449e-09,50
10,5,1,2,"true","false",32,2,2.40000022629662e-10,50
18,6,1,2,"true","true",512,8,1.70355782444705e-10,50
4,2,8,4,"true","true",64,32,4.69569720454077e-09,50
4,4,1,2,"true","false",1024,1024,3.60334802398021e-09,50
2,1,16,2,"true","true",1024,128,3.05698685943227e-09,50
9,3,1,4,"true","false",512,2,2.0337874463299e-10,50
16,4,1,4,"true","true",512,512,2.87470502170272e-09,50
6,6,1,4,"true","false",256,128,1.51571818954556e-09,50
6,6,4,2,"true","true",32,16,4.41721751351988e-09,50
6,3,1,2,"true","true",256,8,1.59800861507301e-10,50
12,6,2,4,"true","true",1024,2,1.57815298884324e-10,50
10,5,1,2,"true","false",256,16,2.27203191277583e-10,50
4,2,4,4,"true","false",512,128,1.66056869723306e-09,50
15,5,4,2,"true","true",256,1,1.91950042972063e-10,50
24,6,16,2,"true","true",128,4,4.5279795822154e-10,50
6,3,2,2,"true","true",64,16,8.21967411646736e-10,50
6,3,2,4,"true","false",64,16,8.23977528031393e-10,50
3,3,4,4,"true","true",128,8,8.17740460579351e-10,50
6,3,2,2,"true","true",64,1,1.68222301187299e-10,50
4,2,4,2,"true","false",64,1,3.58550146275221e-10,50
12,3,4,4,"true","true",64,8,3.98275463553618e-10,50
3,3,2,2,"true","false",1024,512,3.7243446397731e-09,50
3,3,8,4,"true","true",64,16,4.07278537274328e-09,50
4,1,16,4,"true","true",64,8,1.62060478616705e-09,50
8,4,16,2,"true","true",128,8,1.03281058005381e-09,50
24,6,2,4,"true","true",512,16,1.51899469938206e-10,51
8,2,16,2,"true","true",512,128,2.10010553109519e-09,51
8,4,8,2,"true","true",512,32,6.11329168195776e-10,51
8,4,16,2,"true","false",128,128,1.34892092325589e-08,51
3,1,4,2,"true","false",1024,64,5.41511027229639e-10,51
4,2,2,2,"true","true",128,16,5.08117126158924e-10,51
3,1,4,2,"true","false",32,4,9.24814538957999e-10,51
10,5,16,2,"true","true",512,64,1.93915210323835e-09,51
12,6,1,2,"true","false",512,1,1.44747236228055e-10,51
1,1,16,4,"true","true",32,8,1.08027272023373e-08,51
12,6,16,2,"true","true",512,512,1.92788593465217e-08,51
20,5,4,4,"true","false",128,4,1.49704263241121e-10,51
10,5,8,4,"true","false",512,32,5.86043701346699e-10,51
4,4,1,2,"true","true",512,4,1.29084319981407e-10,51
12,4,1,2,"true","false",256,1,1.8349660083005e-10,51
4,1,4,2,"true","false",128,1,3.04049766036002e-10,51
8,4,16,4,"true","true",32,32,1.20776829534205e-08,51
24,6,4,4,"true","true",256,4,1.45097021726241e-10,51
10,5,8,2,"true","false",32,32,7.127501820914e-09,51
10,5,2,4,"true","true",128,4,1.43710684693414e-10,51
3,1,16,4,"true","true",512,32,1.26008294032123e-09,51
6,6,16,4,"true","true",32,2,1.94049299920326e-09,51
16,4,4,4,"true","false",1024,1024,3.50213787175668e-09,51
8,2,8,2,"true","true",1024,512,2.70170757906867e-09,51
1,1,4,4,"true","false",256,1,8.37908625972769e-10,51
20,5,4,4,"true","false",256,128,1.35308840989402e-09,51
18,6,4,2,"true","true",512,512,3.90317884246307e-09,51
9,3,16,2,"true","false",128,8,7.80379713776471e-10,51
2,2,8,4,"true","true",1024,16,9.87100459444121e-10,51
12,3,16,2,"true","true",1024,16,5.68285464189527e-10,51
6,6,16,4,"true","false",256,8,1.30058945184134e-09,51
8,2,4,2,"true","true",32,2,2.93208964108811e-10,51
2,2,16,4,"true","false",256,128,1.52954392230019e-08,51
9,3,1,4,"true","true",128,4,2.0197345080067e-10,51
3,1,2,2,"true","false",64,1,3.82546979419546e-10,51
12,3,1,2,"true","true",512,4,1.77429022638692e-10,51
3,1,16,4,"true","true",1024,8,1.01488518584918e-09,51
6,3,2,4,"true","true",512,2,1.59936625119176e-10,51
24,6,8,2,"true","true",128,16,5.12832581581935e-10,51
2,2,4,2,"true","true",32,16,6.27218776381646e-09,51
10,5,4,4,"true","true",256,4,2.47446469049879e-10,51
8,4,2,2,"true","true",64,16,7.59240521040894e-10,51
